 SUNFIRE;SHIRO YASHIDA ; MUTANT X-VERSE;;;
 SUNSET;;;;;
 SUNSET GRACE;;;;;
 SUNSHINE;AUTUMN MACRAE;;;;
 SUNSPOT;ROBERTO DACOSTA ;;;;
 SUNSPOT;ROBERTO DACOSTA ; MUTANT X-VERSE;;;
 SUNSPYRE;LEYU YOSHIDA;;;;
 SUNSTROKE;;;;;
 SUNTURION;ARTHUR DEARBORN;;;;
 SUNTURION II;MIKE STONE;;;;
 SUPER SABRE;MARTIN FLETCHER;;;;
 SUPER SKRULL;KL'RT;;;;
 SUPER-ADAPTOID;ALESSANDRO BRANNEX;;;;
 SUPER-ANDROID F-4;;;;;
 SUPER-NOVA;;;;;
 SUPER-PATRIOT;;;;;
 SUPERCHARGER;;;;;
 SUPERIA;WENTWORTH; DR.;;;
 SUPREME COMMANDER;;;;;
 SUPREME INTELLIGENCE;;;;;
 SUPREME ONE;;;;;
 SUPREMOR;;;;;
 SURESHOT;;;;;
 SURGE;;;;;
 SURGEON GENERAL;ANGELINE KUTTER;;;;
 SURTUR;;;;;
 SUTTON; JOHN;;;;
 SUVOROV; ADMIRAL GRIGORI MIKHAILOVITCH;;;;
 SUWAN;;;;;
 SUZIE;;;;;
 SVAROG;;;;;
 SVYATOGOR;SASHA POKRYSHKIN;;;;
 SWANN; DR. EVAN;;;;
 SWARM;FRITZ VON MEYER;;;;
 SWEEPZWEAK;;;;;
 SWIFT;;;;;
 SWITCH;DEVON ALOMAR;;;;
 SWITZLER; BEVERLY;;;;
 SWORDSMAN;JACQUES DUCQUESNE;;;;
 SWORDSMAN II;COTATI;;;;
 SWORDSMAN III;PHILIP JARVERT;;;;
 SWORDSMAN IV;;;;;
 SYBIL;;;;;
 SYBYL DORN;;;;;
 SYLPH;;;;;
 SYNAPSE;;;;;
 SYNARIO;ANGELA BRADFORD;;;;
 SYNCH;EVERETT THOMAS;;;;
 SYNRAITH;;;;;
 SYPHONN;;;;;
 SYRRH;;;;;
 SZARDOS; MARGALI;;;;
 SZARDOS; STEFAN;;;;
 SZARKUS;;;;;
 T;;;;;
 T'CHAKA;;;;;
 T'KYLL ALABAR;;;;;
 T-RAY;WADE WILSON;;;;
 TABESHAW; HARRY;;;;
 TABOO;;;;;
 TABULA RASA;;;;;
 TABUR;;;;;
 TAE;;;;;
 TAGAK;;;;;
 TAGAR;;;;;
 TAI;;;;;
 TAI II;;;;;
 TAIFU;TOSHIO SASAKI;;;;
 TAKACHIHO; HIRO;;;;
 TAKACHIHO; MRS.;;;;
 TAKAHAMA; JANE;;;;
 TAKAHAMA; ROBERT;;;;
 TAKAHASHI; REI;;;;
 TAKAR;;;;;
 TAKIMOTO; RON;;;;
 TAKU;;;;;
 TAL; GENERAL;;;;
 TALBOT; GLENN;;;;
 TALBOT; MAJ. MATT;;;;
 TALISMAN;;;;;
 TALISMAN II;ELIZABETH TWOYOUNGMEN;;;;
 TALISMAN III;NAHITA;;;;
 TALO;;;;;
 TALOS;;;;;
 TANA NILE;;;;;
 TANAKA; GEORGE;;;;
 TANAKA; KENJIRO;;;;
 TANAKA; OPAL;;;;
 TANAKA; RITA;;;;
 TANGERINE 2013;;;;;
 TANNEN; PAUL;;;;
 TANNEN; VINCENT;;;;
 TANNER; ARCHIE;;;;
 TANNER; JACKO;;;;
 TANTE MATTIE;;;;;
 TANTRUM;;;;;
 TAR;;;;;
 TARAKIS;;;;;
 TARANTULA;ANTON MIGUEL RODRIGUES;;;;
 TARANTULA II;CAPT. LUIS ALVAREZ;;;;
 TARBABY;;;;;
 TAREE;;;;;
 TAREVA;;;;;
 TARGET;;;;;
 TARGON;;;;;
 TARNOK-KOL;;;;;
 TAROOK;;;;;
 TAROT;MARIE-ANGE COLBERT;;;;
 TARR; BLACK JACK;;;;
 TARTARUS;;;;;
 TASHA;;;;;
 TASKMASTER;;;;;
 TATSU'O;;;;;
 TATTERDEMALION;;;;;
 TAUREY; SIR WILLIAM;;;;
 TAUREY; WILLIAM MALCOLM;;;;
 TAURUS;CORNELIUS VAN LUNT;;;;
 TAURUS II;;;;;
 TAYLOR; JACK;;;;
 TAYLOR; JENNA;;;;
 TAYLOR; LEILA;;;;
 TECH-NOIR;;;;;
 TECHNARX;;;;;
 TECHNOCRAT;RANDY;;;;
 TECHNOSPIKE;;;;;
 TEFRAL;;;;;
 TEI;;;;;
 TELLIS;;;;;
 TEMPEST;GRANNZ;;;;
 TEMPEST II;NICOLETTE GIROUX;;;;
 TEMPLAR;IAN FITZWILLIAM DARE;;;;
 TEMPLE; CLAIRE;;;;
 TEMPO;;;;;
 TEMPUS;;;;;
 TEN FOR;;;;;
 TEN-THIRTIFOR;;;;;
 TENDRIL;RIVER VERYS;;;;
 TENEBRAE;;;;;
 TENELLE;;;;;
 TENG; NIKKI;;;;
 TENKO; CARTER;;;;
 TENNYSON; JACOB;;;;
 TENPIN;ALVIN HEALEY;;;;
 TEQUILA;;;;;
 TERMINATOR;;;;;
 TERMINATOR II;PRINCE BALIN;;;;
 TERMINUS;;;;;
 TERRAFORMER;SAM;;;;
 TERRAX;;;;;
 TERRAX II;TYROS;;;;
 TERRAXIA;;;;;
 TERREL; DEBORAH;;;;
 TERRIGENE;;;;;
 TERROR;LASLO PEVELY;;;;
 TERROR II;;;;;
 TESS-ONE;;;;;
 TESSA;;;;;
 TETHERBLOOD;;;;;
 TETHRA;;;;;
 TEUTONIC KNIGHT;FRANZ GERHARDT;;;;
 TEXAS TWISTER;DREW DANIELS;;;;
 TEZCATLIPOCA;;;;;
 THAIS;;;;;
 THAKOS;;;;;
 THALLIUM;;;;;
 THAMES; SERIPHA;;;;
 THAN; VELENA;;;;
 THANADEMOS;;;;;
 THANE ECTOR;;;;;
 THANOS;;;;;
 THANOS DOPPELGANGER;;;;;
 THENA;;;;;
 THERA;;;;;
 THERAK;;;;;
 THERMAL MAN;;;;;
 THERMITE;;;;;
 THERMO;DR. WALTER MICHAELS;;;;
 THERMO II;;;;;
 THERNON;;;;;
 THIN MAN;BRUCE DICKSON;;;;
 THING;BENJAMIN J. GRIMM ;;;;
 THING DOPPELGANGER;;;;;
 THING DOPPELGANGER II;;;;;
 THING DOPPELGANGER III;;;;;
 THING DOPPELGANGER IV;;;;;
 THINGEE;;;;;
 THINKER;;;;;
 THOG;;;;;
 THOMAS; BECKY;;;;
 THOMAS; COMMANDER DAI;;;;
 THOMAS; DR. JOHN;;;;
 THOMAS; DR. STAN;;;;
 THOMAS; IDA;;;;
 THOMAS; JEANIE;;;;
 THOMAS; KIM HO TWAE;;;;
 THOMAS; ROY;;;;
 THOMPSON; EUGENE FLASH;;;;
 THOMPSON; HARRISON;;;;
 THOMPSON; JESSICA JESSIE;;;;
 THOMPSON; ROSIE;;;;
 THOR;DR. DONALD BLAKE;SIGURD JARLSON II;JAKE OLSON;LOREN OLSON ;
 THOR II;ROGER RED NORVELL;;;;
 THOR III DOPPELGANGER;;;;;
 THOR III DOPPELGANGER II;;;;;
 THOR IV;DARGO;;;;
 THOR REPLICOID;;;;;
 THOR ; EARTH 253;;;;
 THOR ; MUTANT X-VERSE;;;;
 THORNN;;;;;
 THORNN II;LUCIA CALLASANTOS;;;;
 THORPE; GAVIN;;;;
 THORPE; GORDON;;;;
 THORPE; LUKE;;;;
 THORSON; DR. WALTER;;;;
 THOUSAND;;;;;
 THRAXON;;;;;
 THREADGOLD;;;;;
 THREE-FACE;;;;;
 THREETREES;;;;;
 THRENODY;;;;;
 THUG;;;;;
 THULE; GEN.;;;;
 THUMBELLINA;;;;;
 THUMPER;;;;;
 THUNDERBALL;DR. ELIOT FRANKLIN;;;;
 THUNDERBIRD;JOHN PROUDSTAR;;;;
 THUNDERBIRD II;JAMES PROUDSTAR;;;;
 THUNDERBIRD III;NEAL SHAARA;;;;
 THUNDERBOLT;BILLY CARVER;;;;
 THUNDERBOLT II;LUIS;;;;
 THUNDERFIST;;;;;
 THUNDERHEAD;;;;;
 THUNDERSTRIKE;ERIC KEVIN MASTERSON;;;;
 THUNDERSWORD;;;;;
 THUNDRA;;;;;
 THURM; ETHAN;;;;
 TIAMAT;;;;;
 TICKTOCK;;;;;
 TIERS; MICHELLE;;;;
 TIGER SHARK;TODD ARLISS;;;;
 TIGRA;GREER NELSON;;;;
 TIKUAK;;;;;
 TILBY; TRISH;PATRICIA TILBERT;;;
 TILDA;;;;;
 TILLIE THE HUN;MATILDA VON TROMP;;;;
 TILTON; ROLAND R.;;;;
 TIMBERIUS;;;;;
 TIMBERIUS II;;;;;
 TIMEBOMB;LOUIS JOUBERT;;;;
 TIMESHADOW;;;;;
 TIMESLIP;RINA PATEL;;;;
 TIMESLOT;;;;;
 TIMMONS;;;;;
 TINAC;;;;;
 TINKER; SHEA;;;;
 TINKERER;;;;;
 TITAN;;;;;
 TITAN; TRISH;;;;
 TITANIA;;;;;
 TITANIA II;MARY SKEETER MACPHERRAN;;;;
 TITANIUM MAN;BORIS BULLSKI;;;;
 TITANIUM MAN III;BORIS BULLSKI II;;;;
 TITHE COLLECTOR;;;;;
 TIWAZ;;;;;
 TOAD;MORTIMER TOYNBEE;;;;
 TOBIAS;;;;;
 TODD; FISHER;;;;
 TOFIELD; FRANCESCA;;;;
 TOI;REXEL TOIVEN;;;;
 TOKEN;;;;;
 TOKKOTS;;;;;
 TOL-NOK;;;;;
 TOLOC;;;;;
 TOLLIVER;;;;;
 TOLLIVER; EMMA;;;;
 TOLLIVER; MELBA;;;;
 TOLLIVER; REV. JACKSON;;;;
 TOLLIVER; SHERIFF JONAS;;;;
 TOM THUMB;THOMAS THOMPSON;;;;
 TOMAZOOMA;;;;;
 TOMAZOOMA II;;;;;
 TOMBSTONE;LONNIE THOMPSON LINCOLN;;;;
 TOMMY LIGHTNING;;;;;
 TOMORROW HAWK;CEYOTE;HAWK;;;
 TONGAH;;;;;
 TOOTHGRINDER;;;;;
 TOOTHGNASHER;;;;;
 TOPAZ;;;;;
 TOPSPIN;DARREN MITCHELL;;;;
 TORES;;;;;
 TORG;;;;;
 TORGO;;;;;
 TORK; LT.;;;;
 TORK; SGT.;;;;
 TORO;TOM RAYMOND;;;;
 TORO II;BENITO SERRANO;;;;
 TORPEDO;;;;;
 TORPEDO II;MICHAEL STIVAK;;;;
 TORPEDO III;BROCK JONES;;;;
 TORQUE II;;;;;
 TOSHI;;;;;
 TOTEM;;;;;
 TOUGH LOVE;;;;;
 TOWER;;;;;
 TOWER; BLAKE;;;;
 TOWNSEND; CHRIS;;;;
 TOY;;;;;
 TRACER;;;;;
 TRACKER;;;;;
 TRADER;;;;;
 TRAINER; DR. SEWARD;;;;
 TRANTRA;;;;;
 TRAPPER;VOLA;;;;
 TRAPSTER;PETER PETRUSKI;;;;
 TRAPSTER II;LARRY CURTISS;;;;
 TRASK;;;;;
 TRASK; DR. BOLIVAR;;;;
 TRASK; DR. DONALD TRASK III;;;;
 TRASK; LAWRENCE LARRY;;;;
 TRASK; RAYMOND;;;;
 TRAUMA;;;;;
 TRAVELER;;;;;
 TRAVELLER; DR. JUDAS;;;;
 TRAVERS; MIKE;;;;
 TRAYNOR; HARLEY;;;;
 TREMELO;;;;;
 TREMONT; JONATHAN;;;;
 TREVANE; DET. CONNOR;;;;
 TREVANI; DANIKA;;;;
 TREVOR; STEVE;;;;
 TREVORIK;;;;;
 TRI-SENTINEL;;;;;
 TRIATHLON;DELROY GARRETT JR.;;;;
 TRIAX;;;;;
 TRICKSHOT;;;;;
 TRICKSTER;;;;;
 TRIMPE; HERB;;;;
 TRION;;;;;
 TRITON;;;;;
 TRITON DOPPELGANGER;;;;;
 TRITON DOPPELGANGER II;;;;;
 TRITON ; MUTANT X-VERSE;;;;
 TROLL;;;;;
 TRUMP;;;;;
 TRUTH;;;;;
 TRUTH II;;;;;
 TRYKUR;;;;;
 TSERRON;;;;;
 TSKAROV; GENERAL;;;;
 TSO; JASON;;;;
 TSUNG; MARCUS;;;;
 TSURAYABA; MATSUO;;;;
 TU;;;;;
 TUATARA;COMMANDER ARAOHA TEPANIA;;;;
 TUC;;;;;
 TULAK;;;;;
 TULL;;;;;
 TULLY; DEREK;;;;
 TUMBLER;JOHN ROBERT KEANE;;;;
 TUMOLO; DR. JOANNE;;;;
 TUNDRA;;;;;
 TUNGSTEN;;;;;
 TUPA;;;;;
 TURBO II (A);MICHIKO MUSASHI;;;;
 TURBO II (B);MIKE JEFFRIES;;;;
 TURK;;;;;
 TURK II;;;;;
 TURMOIL;;;;;
 TUSK;;;;;
 TUTINAX;;;;;
 TUVO;;;;;
 TWAKI; DR. TED;;;;
 TWEEDLEDOPE;;;;;
 TWIT;;;;;
 TWO-GUN KID;;;;;
 TYCHO;;;;;
 TYGER TIGER;JESSAN HOAN;;;;
 TYGER; LORD;;;;
 TYGERSTRYKE;;;;;
 TYN-DARMUTH;;;;;
 TYNDAR;;;;;
 TYNE; ELIZABETH;JANINE GODBE;;;
 TYPEFACE;GORDON THOMAS;;;;
 TYPHOID MARY;MARY MEZINIS;MARY WALKER;LYLA;;
 TYPHOID MARY ; MUTANT X-VERSE;;;;
 TYPHON;;;;;
 TYPHOON;;;;;
 TYR;;;;;
 TYRAK;;;;;
 TYRANNUS;;;;;
 TYRANT;;;;;
 TYRUS;;;;;
 TYRUS KRILL;;;;;
 U-GO GIRL;EDIE;;;;
 U-MAN;MERRANO;;;;
 UATU;;;;;
 UATU ; MUTANT X-VERSE;;;;
 UGLY JOHN;STEVE;;;;
 ULARA;;;;;
 ULIK;;;;;
 ULTARNT;;;;;
 ULTIMA;;;;;
 ULTIMATOR;;;;;
 ULTIMO;;;;;
 ULTIMUS;;;;;
 ULTRA-MAX;;;;;
 ULTRON;;;;;
 ULTRON 2010;;;;;
 ULYSSES;;;;;
 ULYSSES II;;;;;
 UMAR;;;;;
 UNA;;;;;
 UNBEING;BILLY BETELHEIM;;;;
 UNCEGILA;;;;;
 UNCLE PYKO;;;;;
 UNCLE SAM;;;;;
 UNDERTAKER;CONRAD EISENSTADT;;;;
 UNDERTOW;;;;;
 UNI-LORD;;;;;
 UNICORN;MYLOS MASARYK;;;;
 UNICORN II;;;;;
 UNICORN III;;;;;
 UNION JACK;LORD MONTGOMERY FALSWORTH;;;;
 UNION JACK II;BRIAN FALSWORTH;;;;
 UNION JACK III;JOEY CHAPMAN;;;;
 UNIT;;;;;
 UNIT 101101;;;;;
 UNSEEN;UNAM;;;;
 UNUS THE UNTOUCHABLE;;;;;
 UNUSCIONE;;;;;
 UPLINK;HECTOR FUENTES;;;;
 UR-LINI;;;;;
 URANIUM;;;;;
 URCHALLA;;;;;
 URICH; BEN;;;;
 URICH; DORIS;;;;
 UROC;;;;;
 URSA MAJOR;MIKHAIL URSUS;;;;
 URSON-WELLZ;;;;;
 URSULA;;;;;
 URSULA; LADY;;;;
 URTHONA;;;;;
 USAGENT;CAPTAIN JOHN WALKER;JACK DANIELS;;;
 USAGENT DOPPELGANGER;;;;;
 UTGARD-LOKI;;;;;
 VACUUM;;;;;
 VAGABOND;PRISCILLA LYONS;;;;
 VAGUE;;;;;
 VAKUME;;;;;
 VALERIA;;;;;
 VALINOR;;;;;
 VALKIN;;;;;
 VALKYRIE II ; MUTANT X-VERSE;;;;
 VALKYRIE IV;;;;;
 VALTORR;;;;;
 VAMP;;;;;
 VAN HELSING; RACHEL;;;;
 VAN NUYS; PROF. RODERICK;;;;
 VANADIUM;;;;;
 VANCE REBUS;;;;;
 VANDERGILL; GEORGE;;;;
 VANE; ROGER;;;;
 VANESSA;;;;;
 VANGUARD;NICOLAI KRYLENKO;;;;
 VANISHER;;;;;
 VANIUM;;;;;
 VANKIN; JONATHAN;;;;
 VAPOR;;;;;
 VARGAS;;;;;
 VARUA;MIRA;;;;
 VASHTI;;;;;
 VAUGHAN; GAYLE;;;;
 VAUGHAN; MRS.;;;;
 VAVELLA;;;;;
 VAZHIN; ALEXEI MIKHAILOVITCH;;;;
 VAZIR; DR.;;;;
 VECTOR;;;;;
 VEDA;;;;;
 VEEG;;;;;
 VEGA; ROBIN;;;;
 VEGA-SUPERIOR;;;;;
 VEIL;;;;;
 VENDETTA ; MUTANT X-VERSE;;;;
 VENOM;EDDIE BROCK;;;;
 VENOMM;;;;;
 VENUS;APHRODITE;VICTORIA NUTLEY VICKI STARR;;;
 VENUS II;;;;;
 VERITUS;;;;;
 VERMICELLI; GIANNI;;;;
 VERMIN;EDWARD WHELAN;;;;
 VERMIN II;;;;;
 VERMIN; LADY;;;;
 VERPOORTEN; JOHN;;;;
 VERSCHLAGEN; FRAU;;;;
 VERTIGO;;;;;
 VERTIGO II;;;;;
 VESPER;;;;;
 VESSEL;;;;;
 VESTA;;;;;
 VIBRANIA;SHARA;;;;
 VIBRATO;;;;;
 VIBRAVORE;;;;;
 VIBRAXAS;N'KANO;;;;
 VIBRO;DR. FRANCIS VIBERAUX;;;;
 VICTORIUS;PROF. VICTOR CONRAD;;;;
 VIDAR;;;;;
 VIENNA;;;;;
 VIENNEAU; JACQUES;;;;
 VIGIL;;;;;
 VILIVEN;;;;;
 VILLA-LOBOS; GETULIO;;;;
 VINCENT; DANNY;;;;
 VINCENTE;;;;;
 VINDALOO;;;;;
 VINDICATOR II DOPPELGANGER;;;;;
 VINDICATOR II DOPPELGANGER II;;;;;
 VINDIKTOR;;;;;
 VINYL; MILO;;;;
 VIOLENCE;;;;;
 VIPER;JORDON DIXON;;;;
 VIPER II;;;;;
 VIRA;;;;;
 VIRAGO;;;;;
 VIRAKO;;;;;
 VIRGO;ELAINE MCLAUGHLIN;;;;
 VIRGO II;;;;;
 VIRTUAL REALITY;;;;;
 VISALIA;;;;;
 VISARA;;;;;
 VISE;;;;;
 VISION ;;;;;
 VISION DOPPELGANGER;;;;;
 VISION DOPPELGANGER II;;;;;
 VITCHEN;;;;;
 VIVISECTOR;MYLES ALFRED;;;;
 VIXEN;;;;;
 VIZIER;;;;;
 VOGE; TULLAMORE;;;;
 VOGEL;;;;;
 VOGHT; AMELIA;;;;
 VOICE;;;;;
 VOID;;;;;
 VOID-EATER;;;;;
 VOLCANA;MARSHA ROSENBERG;;;;
 VOLGA BELLE;;;;;
 VOLK;ILYA DUBROMOVITCH SKORZORSKI;;;;
 VOLKHVY;;;;;
 VOLLA;;;;;
 VOLSTAGG;;;;;
 VOLSTAGG ; MUTANT X-VERSE;;;;
 VOLX;;;;;
 VON DOOM; CYNTHIA;;;;
 VON FRANKENSTEIN; BARONESS VICTORIA;;;;
 VON RICHTOFEN; LT. MOLLY;;;;
 VON STRUCKER; WERNER;;;;
 VON VOLTZMANN; FRITZ;KARL VON HORSTBADEN;;;
 VONYA; DR. ANATOLY;;;;
 VOR;TEX;;;;
 VORZEN;;;;;
 VOSTOK;;;;;
 VOYAGER;;;;;
 VRIES; KALI;;;;
 VULCAN;;;;;
 VULTURE;ADRIAN TOOMES;;;;
 VULTURE II;BLACKIE DRAGO;;;;
 VULTURE III;DR. CLIFTON SHALLOT;;;;
 VYREK;;;;;
 W'KABI;;;;;
 W'KANDRO;;;;;
 WADE; AGENT JOE;;;;
 WAGNER; ERNIE WHACK 'EM;;;;
 WALDERS; BEATRICE;;;;
 WALDO;;;;;
 WALKABOUT;;;;;
 WALKER;;;;;
 WALKER; JILL;;;;
 WALKER; MICKEY;;;;
 WALKER; SHERIFF CHANCE;;;;
 WALKER; TESS;;;;
 WALL;;;;;
 WALLOP;WALTER DESTINE;;;;
 WALRUS;;;;;
 WALRUSS;;;;;
 WALSH; CAPT. ALEXANDER;;;;
 WALSH; LYNN;;;;
 WALTERS; BILLY;;;;
 WALTERS; CHAP;;;;
 WALTERS; SHERIFF MORRIS MOE;;;;
 WANDERER;;;;;
 WANG; LI;;;;
 WANG; VICTORIA VICKY;;;;
 WAR;ABRAHAM LINCOLN KIEROS;;;;
 WAR;ABRAHAM LINCOLN KIEROS ; MUTANT X-VERSE;;;
 WAR MACHINE II;PARNELL JACOBS;;;;
 WAR TOY;ALKHEMA;;;;
 WARBOW;;;;;
 WARD; SEN. STEWART;;;;
 WARFARE;;;;;
 WARFIST;;;;;
 WARGOD;MORA HAGER;;;;
 WARHAWK II;;;;;
 WARHAWK III;TOM NAKADAI;;;;
 WARHEAD;GREGORY SLIVOVITZ;;;;
 WARKOVSKY; SEN.;;;;
 WARLOCK II;ADAM WARLOCK;;;;
 WARLOCK III;;;;;
 WARP SAVANT;;;;;
 WARPY;;;;;
 WARREN; MR.;;;;
 WARRIOR WOMAN;JULIA RATSEL LOHMER;;;;
 WARSTAR;;;;;
 WARTON;WARBECK;;;;
 WASP;JANET VAN DYNE PYM;;;;
 WATANABE; EMMALINE BRIGETTE;;;;
 WATANABE; YUJI;;;;
 WATCHDOG;;;;;
 WATCHFIRE;;;;;
 WATCHLORD;;;;;
 WATER WITCH;;;;;
 WATER WIZARD;PETE;;;;
 WATERS; SETH;;;;
 WATKINS; MELODY;;;;
 WATKINS; STEVIE;;;;
 WATOOMB;;;;;
 WATSON; ANNA;;;;
 WATSON; KEVIN;;;;
 WATSON; KRISTY;;;;
 WATSON; MADELINE;;;;
 WATSON; PHILIP;;;;
 WATSON; TOMMY;;;;
 WATSON-PARKER; MARY JANE;;;;
 WATTS;;;;;
 WAXWORK;;;;;
 WAYFINDER;;;;;
 WAYOPEX;;;;;
 WEAK LINK;ERNIE MILLS;;;;
 WEALS; MELVIN J.;;;;
 WEAPON X II;GARRISON KANE;;;;
 WEAPON X III;;;;;
 WEASEL;JACK HAMMER;;;;
 WEASON; SENATOR;;;;
 WEAVER; ZEKE;;;;
 WEBSTER; NORM;;;;
 WEBWING;;;;;
 WEED;;;;;
 WEI; LINDA;;;;
 WEIN; GLYNIS;;;;
 WEIN; LEN;;;;
 WEISENTHAL; DR. JACOB;;;;
 WEISENTHAL; DR. JONAS;;;;
 WEISMAN; DR.;;;;
 WEISS; KONRAD KONNIE;;;;
 WENDIGO;PAUL CARTIER;;;;
 WENDIGO II;GEORGES BAPTISTE;;;;
 WENDIGO III;FRANCOIS LARTIGUE;;;;
 WENDIGO IV;MICHAEL FLEET;;;;
 WENDIGO V;ANDRE;;;;
 WENDIGO VI;LARRY;;;;
 WENDY;;;;;
 WENTWORTH; JENNIFER;;;;
 WEREWOLF BY NIGHT;JACK RUSSELL;;;;
 WERNER; P.D.Q.;;;;
 WESSEL; HARRY;;;;
 WEST; DALE;;;;
 WESTON; SALLY;;;;
 WESTPHAL; SIMON;;;;
 WETHERELL; MANOLI;;;;
 WEYING; ANN;;;;
 WHEELER;;;;;
 WHEELER; M'KONI MARY;;;;
 WHIPLASH;MARK SCARLOTTI;MARK SCOTT;;;
 WHIPLASH II;;;;;
 WHIRLWIND;DAVID CANNON;;;;
 WHIRLWIND II;DAVID CANNON II;;;;
 WHISPER;;;;;
 WHISPER II;;;;;
 WHITE BIRD;AMARA;;;;
 WHITE DRAGON;;;;;
 WHITE DRAGON II;;;;;
 WHITE KING;;;;;
 WHITE QUEEN;EMMA FROST;;;;
 WHITE RABBIT;;;;;
 WHITE TIGER;HECTOR AYALA;;;;
 WHITE TIGER II;;;;;
 WHITE WOLF;HUNTER;;;;
 WHITE; JONATHAN;;;;
 WHITE; PROFESSOR;;;;
 WHITECLOUD; MICHAEL;;;;
 WHITEOUT;;;;;
 WHITMAN; DEBRA;;;;
 WHITMAN; PATRICIA;;;;
 WHIZZER;ROBERT L. FRANK;;;;
 WHIZZER II;STANLEY STEWART;;;;
 WHIZZER III;JAMES SANDERS;;;;
 WHYTE; HARMONY (HARMONY YOUNG);;;;
 WHYTEOUT;STUART ANTHONY WHYTE;;;;
 WIBBOW;;;;;
 WIDDOWS; SGT.;;;;
 WIDE LOAD ANNIE;ANNIE WHEELER;;;;
 WIDGET;;;;;
 WIDOW-MAKER;;;;;
 WIGGINS; TRACY;;;;
 WILBURN; MYRON;;;;
 WILCOX; DR. BRENT;;;;
 WILD BLOOD;;;;;
 WILD CHILD;KYLE GIBNEY;;;;
 WILD CHILD DOPPELGANGER;;;;;
 WILD CHILD ; MUTANT X-VERSE;;;;
 WILD MAN;ALEX WILDMAN;;;;
 WILD ONE;;;;;
 WILD TIGER;DENG LING-XIAO;;;;
 WILD WHIP;;;;;
 WILDPRIDE;KYLLIAN;;;;
 WILDSIDE;;;;;
 WILLIFORD; BRENT;;;;
 WILSON; LOUIS;;;;
 WILDSTREAK;;;;;
 WILFORD; BONNIE;;;;
 WILFORD; ELISABETH BETSY;;;;
 WILFORD; ETHAN;;;;
 WILKS; SHANTAL;;;;
 WILL O' THE WISP;JACKSON ARVAD;;;;
 WILLIAMS JOHN;;;;;
 WILLIAMS; MINDY;;;;
 WILLIAMS; MRS.;;;;
 WILLIAMS; NILES;;;;
 WILLIS;;;;;
 WILMOTT; DR. KEITH;;;;
 WILSON; DUBOSE;;;;
 WILSON; JIM;;;;
 WILSON; MERCEDES;;;;
 WIND-WARRIOR;PAMELA SHAW;;;;
 WINDEAGLE;HECTOR SANTIAGO RUIZ;;;;
 WINDSHEAR;COLIN ASHWORTH HUME;;;;
 WINDSTORM;;;;;
 WINDY;;;;;
 WING;;;;;
 WING; COLLEEN;;;;
 WING; PROFESSOR;;;;
 WINGFOOT; WYATT;;;;
 WINGFOOT; WYATT II;;;;
 WINGFOOT; WYNONA;;;;
 WINTHROP; DESIREE;;;;
 WIPEOUT;;;;;
 WIREHEAD;;;;;
 WIRETAP;;;;;
 WISDOM; HAROLD;;;;
 WISDOM; PETER;;;;
 WISDOM; PETE 2013;;;;
 WISDOM; ROMANY;;;;
 WITCHFIRE;;;;;
 WITHERS;;;;;
 WITNESS;NESS;;;;
 WITNESS II;REMY LEBEAU;;;;
 WIZ KID;TAKESHI MATSUYA;;;;
 WIZARD;BENTLEY WITTMAN;;;;
 WIZARD OF THE WEST;;;;;
 WOLF;;;;;
 WOLF SPIRIT;OWAYODATA;;;;
 WOLFE; HEDY;;;;
 WOLFE; MR.;;;;
 WOLFE; SARA;;;;
 WOLFGANG;;;;;
 WOLFMAN; MARV;;;;
 WOLFSBANE;RAHNE SINCLAIR;;;;
 WOLFSBANE 2013;;;;;
 WOLFSBANE DOPPELGANGER;;;;;
 WOLFSBANE DOPPELGANGER II;;;;;
 WOLFSBANE;RAHNE SINCLAIR ; MUTANT X-VERSE;;;
 WOLMAN; GIDEON;;;;
 WOLVERINE;LOGAN ;;;;
 WOLVERINE 2013;;;;;
 WOLVERINE DOPPELGANGER;;;;;
 WOLVERINE DOPPELGANGER II;;;;;
 WOLVERINE DOPPELGANGER III;;;;;
 WOLVERINE SKRULL;;;;;
 WOLVERINE ; MUTANT X-VERSE;;;;
 WONDER MAN;SIMON WILLIAMS ;;;;
 WONDER MAN 2010;SIMON WILLIAMS 2010;;;;
 WONDER MAN DOPPELGANGER;;;;;
 WONG;;;;;
 WONG CHU;;;;;
 WOO; CHOW YUN;;;;
 WOO; JIMMY;;;;
 WOO; MAI YIN;;;;
 WOO; SONIA;;;;
 WOODGOD;;;;;
 WOODS; MIRANDA;;;;
 WOODS; TIMOTHY;;;;
 WORD;;;;;
 WORD II;;;;;
 WORM;;;;;
 WORMWOOD;;;;;
 WORTHINGTON; ELIZABETH SHAW;;;;
 WORTHINGTON; KATHRYN;;;;
 WORTHINGTON; MAJOR GENERAL WALLACE;;;;
 WORTHINGTON; WARREN JR.;;;;
 WOZ;DEWOZ;;;;
 WRAITH;;;;;
 WRAITH II;HECTOR RENDOZA;;;;
 WRANGLER;;;;;
 WRANGLER II;EMILY DOOLIN;;;;
 WRAP;;;;;
 WRECKER;DR. KARL KORT;;;;
 WRECKER II;;;;;
 WRECKER III;DIRK GARTHWAITE;;;;
 WRONG;;;;;
 WU; LEIKO;;;;
 WU; SONIA;;;;
 WYNDHAM; LUCAS;;;;
 WYNTER;;;;;
 WYRE;;;;;
